game_id,season,week,season_type,start_date,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_division,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_division,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes,home_win,point_diff
401531894,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,21068,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,38,0.9633735755968362,1458,1451,2433,UL Monroe,fbs,Sun Belt,28,0.03662642440316377,1096,1103,6.0073961573,,NA,1,10
401545839,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6072,Schwan Regional Event Center,2587,Southwest Minnesota State,ii,Northern Sun,17,NA,NA,NA,2817,Minnesota State Moorhead,ii,Northern Sun,34,NA,NA,NA,NA,,NA,0,-17
401547145,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5996,Wilford Moore Stadium,241,McMurry,iii,American Southwest,45,NA,NA,NA,2758,Howard Payne,iii,American Southwest,21,NA,NA,NA,NA,,NA,1,24
401545833,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6052,Herb Parker Stadium,568,Minot State,ii,Northern Sun,7,NA,NA,NA,134,Minnesota Duluth,ii,Northern Sun,42,NA,NA,NA,NA,,NA,0,-35
401547123,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5923,Legacy Field in Carlson Stadium,67,Luther,iii,American Rivers,14,NA,NA,NA,2564,Simpson College (IA),iii,American Rivers,56,NA,NA,NA,NA,,NA,0,-42
401547017,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6033,Carl Smith Stadium,2842,UVA Wise,ii,South Atlantic,34,NA,NA,NA,101784,ERSKINE,ii,South Atlantic,23,NA,NA,NA,NA,,NA,1,11
401541089,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,4757,Edwards-Maurer Field,2746,Wittenberg,iii,North Coast,35,NA,NA,NA,83,Depauw,iii,North Coast,41,NA,NA,NA,NA,,NA,0,-6
401541079,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,7079,Laird Stadium,2101,Carleton,iii,Minnesota,42,NA,NA,NA,375,St. Scholastica,iii,Minnesota,21,NA,NA,NA,NA,,NA,1,21
401540805,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3885,Harvey Randall Wickes Memorial Stadium,129,Saginaw Valley State,ii,GLIAC,17,NA,NA,NA,131,Wayne State (MI),ii,GLIAC,10,NA,NA,NA,NA,,NA,1,7
401549670,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6109,Ingalls Field,2891,Ripon,iii,Midwest,12,NA,NA,NA,262,Lake Forest College,iii,Midwest,0,NA,NA,NA,NA,,NA,1,12
401541956,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6034,Yager Stadium at Moore Bowl,2687,Washburn,ii,Mid America,28,NA,NA,NA,2231,Fort Hays State,ii,Mid America,31,NA,NA,NA,NA,,NA,0,-3
401550384,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3671,Case Field,2963,Case Western Reserve,iii,Presidents',35,NA,NA,NA,2845,Waynesburg,iii,Presidents',0,NA,NA,NA,NA,,NA,1,35
401550351,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6118,Birkelbach Field,2588,Southwestern University,iii,Southern Athletic,7,NA,NA,NA,386,Trinity University TX,iii,Southern Athletic,57,NA,NA,NA,NA,,NA,0,-50
401550234,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5827,Tomasini Stadium,409,Concordia-Wisconsin,iii,NACC,7,NA,NA,NA,2832,St. Norbert,iii,NACC,13,NA,NA,NA,NA,,NA,0,-6
401545805,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5872,Kirkeby-Over Stadium,2043,Augustana University (SD),ii,Northern Sun,28,NA,NA,NA,2364,Minnesota State Mankato,ii,Northern Sun,10,NA,NA,NA,NA,,NA,1,18
401550243,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6284,Village of Lisle-Benedictine University Sports Complex,2283,Benedictine University,iii,NACC,31,NA,NA,NA,6353,Lakeland,iii,NACC,6,NA,NA,NA,NA,,NA,1,25
401540105,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,844,Stambaugh Stadium,2754,Youngstown State,fcs,MVFC,41,0.8091161953462259,NA,NA,2287,Illinois State,fcs,MVFC,38,0.19088380465377408,NA,NA,9.079630643,,NA,1,3
401550172,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5825,Jake Christiansen Stadium,2152,Concordia Moorhead,iii,Minnesota,49,NA,NA,NA,2359,Macalester,iii,Minnesota,8,NA,NA,NA,NA,,NA,1,41
401544950,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5839,Langhorst Field,72,Elmhurst,iii,CCIW,29,NA,NA,NA,74,Millikin,iii,CCIW,27,NA,NA,NA,NA,,NA,1,2
401544913,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,7075,Electric Supply Company Field,122666,Wilson,ii,South Atlantic,24,NA,NA,NA,351,Wingate,ii,South Atlantic,38,NA,NA,NA,NA,,NA,0,-14
401540326,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3620,Armstrong Stadium,2261,Hampton,fcs,CAA,3,NA,NA,NA,48,Delaware,fcs,CAA,47,NA,NA,NA,NA,,NA,0,-44
401547223,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5816,Art Keller Field,2106,Carthage,iii,CCIW,7,NA,NA,NA,306,Illinois Wesleyan,iii,CCIW,34,NA,NA,NA,NA,,NA,0,-27
401550215,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5828,Van Metre Field at Ash Park,2155,Cornell College (IA),iii,Midwest,47,NA,NA,NA,80,Chicago,iii,Midwest,34,NA,NA,NA,NA,,NA,1,13
401547218,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5815,Schneider Stadium,32,Carroll University (WI),iii,CCIW,6,NA,NA,NA,396,Wheaton,iii,CCIW,52,NA,NA,NA,NA,,NA,0,-46
401531406,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,39842,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,7,5.599468938927673e-4,1357,1341,2429,Charlotte,fbs,American Athletic,10,0.9994400531061073,1177,1193,5.5486138167,,NA,0,-3
401540724,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6065,Cliff Harris Stadium,2888,Ouachita Baptist,ii,Great American,31,NA,NA,NA,2033,Arkansas Tech,ii,Great American,24,NA,NA,NA,NA,,NA,1,7
401549646,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,980,Benedetti-Wehrli Stadium,3071,North Central College,iii,CCIW,49,NA,NA,NA,143,Washington University (St. Louis),iii,CCIW,3,NA,NA,NA,NA,,NA,1,46
401544941,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5796,Charles D. Lindberg Stadium,2042,Augustana (IL),iii,CCIW,42,NA,NA,NA,75,North Park,iii,CCIW,28,NA,NA,NA,NA,,NA,1,14
401550176,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5893,Hollingsworth Field,2968,Gustavus Adolphus,iii,Minnesota,38,NA,NA,NA,2600,Saint John's (MN),iii,Minnesota,35,NA,NA,NA,NA,,NA,1,3
401551483,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,6030,Harms-Eischeid Stadium,389,Upper Iowa University,ii,Northern Sun,35,NA,NA,NA,2586,Southwest Baptist,ii,Great Lakes,13,NA,NA,NA,NA,,NA,1,22
401545985,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5880,Elliott Field at Don Beebe Stadium,2123,Chadron St,ii,Rocky Mountain,3,NA,NA,NA,2570,CSU Pueblo,ii,Rocky Mountain,28,NA,NA,NA,NA,,NA,0,-25
401544140,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3823,Hardee-McGee Field,2553,Sewanee,iii,Southern Athletic,23,NA,NA,NA,2757,Berry College,iii,Southern Athletic,61,NA,NA,NA,NA,,NA,0,-38
401540414,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3894,Rhodes Stadium,2210,Elon,fcs,CAA,28,0.7956951890796591,NA,NA,2405,Monmouth,fcs,CAA,26,0.20430481092034092,NA,NA,5.8443617235,,NA,1,2
401550312,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5799,Daly Field at Frank R. Campbell Stadium,2047,Averett,iii,Old Dominion,24,NA,NA,NA,2079,Bridgewater (VA),iii,Old Dominion,53,NA,NA,NA,NA,,NA,0,-29
401541135,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5914,Veterans Memorial Stadium (WI),2740,Wisconsin-Lacrosse,iii,Wisconsin,31,NA,NA,NA,271,Wisconsin-Oshkosh,iii,Wisconsin,28,NA,NA,NA,NA,,NA,1,3
401549780,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5916,Carson Park,2738,Wisconsin-Eau Claire,iii,Wisconsin,14,NA,NA,NA,272,Wisconsin-Platteville,iii,Wisconsin,47,NA,NA,NA,NA,,NA,0,-33
401549772,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5829,Old National Bank Stadium,509,Crown College,iii,Upper Midwest,3,NA,NA,NA,446,Martin Luther,iii,Upper Midwest,13,NA,NA,NA,NA,,NA,0,-10
401549757,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6090,Sherman Field at McConagha Stadium,332,Muskingum University,iii,Ohio,17,NA,NA,NA,427,Ohio Northern,iii,Ohio,27,NA,NA,NA,NA,,NA,0,-10
401547058,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5881,CAU Panther Stadium,2805,Clark Atlanta,ii,SIAC,21,NA,NA,NA,2119,Central State (OH),ii,SIAC,48,NA,NA,NA,NA,,NA,0,-27
401550165,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5804,Royal Stadium,2802,Bethel (MN),iii,Minnesota,49,NA,NA,NA,162,Hamline University,iii,Minnesota,7,NA,NA,NA,NA,,NA,1,42
401550158,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5813,Klein Field at Manitou,133,St. Olaf,iii,Minnesota,36,NA,NA,NA,124,Augsburg,iii,Minnesota,56,NA,NA,NA,NA,,NA,0,-20
401550426,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5903,Community Stadium at Goerke Park,2743,Wisconsin-Stevens Pt,iii,Wisconsin,14,NA,NA,NA,2723,Wisconsin-River Falls,iii,Wisconsin,75,NA,NA,NA,NA,,NA,0,-61
401547050,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5875,Charlie W. Johnson Stadium,490,Benedict College,ii,SIAC,63,NA,NA,NA,2310,Kentucky State,ii,SIAC,14,NA,NA,NA,NA,,NA,1,49
401549678,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5826,Concordia Stadium,2151,Concordia University Chicago,iii,NACC,28,NA,NA,NA,101,Eureka College,iii,NACC,27,NA,NA,NA,NA,,NA,1,1
401540664,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3904,Rogers Stadium (VA),330,Virginia St,ii,CIAA,16,NA,NA,NA,2207,Elizabeth City State,ii,CIAA,17,NA,NA,NA,NA,,NA,0,-1
401549655,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3945,Strong Stadium,266,Beloit,iii,Midwest,3,NA,NA,NA,2919,Monmouth (IL),iii,Midwest,59,NA,NA,NA,NA,,NA,0,-56
401544967,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6100,Cutler Field,354,Olivet College,iii,Michigan,7,NA,NA,NA,2812,Hope College,iii,Michigan,45,NA,NA,NA,NA,,NA,0,-38
401544887,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6070,Bob Young Field,2894,Sioux Falls,ii,Northern Sun,35,NA,NA,NA,2851,Winona State,ii,Northern Sun,42,NA,NA,NA,NA,,NA,0,-7
401550223,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5797,Vago Field,2044,Aurora,iii,NACC,70,NA,NA,NA,2741,Wisconsin-Lutheran,iii,NACC,7,NA,NA,NA,NA,,NA,1,63
401544083,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5861,Rosenbloom Field,65,Grinnell,iii,Midwest,7,NA,NA,NA,255,Knox College,iii,Midwest,14,NA,NA,NA,NA,,NA,0,-7
401545712,2023,8,regular,2023-10-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5874,Chet Anderson Stadium,132,Bemidji State,ii,Northern Sun,38,NA,NA,NA,3066,Concordia University St Paul,ii,Northern Sun,3,NA,NA,NA,NA,,NA,1,35
401540602,2023,8,regular,2023-10-21T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3704,E. J. Whitmire Stadium,2717,Western Carolina,fcs,Southern,17,0.0012594313601715817,NA,NA,231,Furman,fcs,Southern,29,0.9987405686398284,NA,NA,4.3873166815,,NA,0,-12
401541935,2023,8,regular,2023-10-21T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,4724,Audrey J. Walton Stadium at Vernon Kennedy Field,2118,Central Missouri,ii,Mid America,77,NA,NA,NA,2214,Emporia State University,ii,Mid America,27,NA,NA,NA,NA,,NA,1,50
401540500,2023,8,regular,2023-10-21T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3962,Tucker Stadium,2635,Tennessee Tech,fcs,Big South-OVC,3,0.0012262978951532962,NA,NA,2546,Southeast Missouri State,fcs,Big South-OVC,28,0.9987737021048467,NA,NA,2.8513614925,,NA,0,-25
401540681,2023,8,regular,2023-10-21T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3813,"Luther ""Nick"" Jeralds Stadium",2220,Fayetteville State,ii,CIAA,14,NA,NA,NA,2304,Johnson C Smith,ii,CIAA,7,NA,NA,NA,NA,,NA,1,7
401540742,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,6077,Stokes Stadium,2654,Truman State,ii,Great Lakes,31,NA,NA,NA,2911,William Jewell,ii,Great Lakes,10,NA,NA,NA,NA,,NA,1,21
401540161,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3896,Rice-Totten Field,2400,Mississippi Valley State,fcs,SWAC,6,0.07978005275910707,NA,NA,2296,Jackson State,fcs,SWAC,21,0.920219947240893,NA,NA,6.6577776903,,NA,0,-15
401540425,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3858,O'Brien Stadium,2197,Eastern Illinois,fcs,Big South-OVC,25,0.6756276705606646,NA,NA,2803,Bryant,fcs,Big South-OVC,24,0.32437232943933536,NA,NA,9.4587485787,,NA,1,1
401540475,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3748,Graham Stadium,2630,UT Martin,fcs,Big South-OVC,17,0.9495843460157459,NA,NA,2127,Charleston Southern,fcs,Big South-OVC,0,0.05041565398425407,NA,NA,6.7287440112,,NA,1,17
401540781,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5871,Convoy Leslie Cotton Boll Stadium,2028,Arkansas-Monticello,ii,Great American,14,NA,NA,NA,2271,Henderson State,ii,Great American,42,NA,NA,NA,NA,,NA,0,-28
401544896,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3859,Offutt Field,611,Seton Hill,ii,Pennsylvania State Athletic,35,NA,NA,NA,2291,Indiana-Pennsylvania,ii,Pennsylvania State Athletic,28,NA,NA,NA,NA,,NA,1,7
401541963,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,6045,Dwight T. Reed Stadium,2876,Lincoln (MO),ii,Independent DII,5,NA,NA,NA,2403,Missouri Southern State,ii,Mid America,63,NA,NA,NA,NA,,NA,0,-58
401544932,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,6044,Lane Field,2323,Lane College,ii,SIAC,42,NA,NA,NA,2355,Virginia University Of Lynchburg,NA,NA,45,NA,NA,NA,NA,,NA,0,-3
401545979,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5877,Lyle Hare Stadium,2069,Black Hills State,ii,Rocky Mountain,17,NA,NA,NA,2146,Colorado School Of Mines,ii,Rocky Mountain,42,NA,NA,NA,NA,,NA,0,-25
401541789,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3875,Paul Laird Field,199,Southeastern Oklahoma State,ii,Great American,32,NA,NA,NA,2927,Southwestern Oklahoma State,ii,Great American,13,NA,NA,NA,NA,,NA,1,19
401541795,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5936,Koi Ishto Stadium,2191,East Central (OK),ii,Great American,13,NA,NA,NA,200,Southern Nazarene,ii,Great American,27,NA,NA,NA,NA,,NA,0,-14
401541757,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,TRUE,TRUE,NA,7185,"Memorial Stadium (El Dorado, AR)",2568,Southern Arkansas,ii,Great American,20,NA,NA,NA,2264,Harding University,ii,Great American,54,NA,NA,NA,NA,,NA,0,-34
401547079,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3952,Ted Wright Stadium,2542,Savannah St,ii,SIAC,14,NA,NA,NA,2657,Tuskegee,ii,SIAC,21,NA,NA,NA,NA,,NA,0,-7
401544102,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5931,Don Drumm Stadium,317,Marietta,iii,Ohio,37,NA,NA,NA,191,Heidelberg,iii,Ohio,14,NA,NA,NA,NA,,NA,1,23
401550870,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5824,Lions Stadium,2442,College Of New Jersey,iii,New Jersey,30,NA,NA,NA,2248,Gettysburg,iii,Centennial,13,NA,NA,NA,NA,,NA,1,17
401540350,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3878,Plaster Sports Complex,2623,Missouri State,fcs,MVFC,28,0.7357647836050296,NA,NA,93,Murray State,fcs,MVFC,24,0.2642352163949704,NA,NA,7.9809848958,,NA,1,4
401540630,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3810,Nissan Stadium,2634,Tennessee State,fcs,Big South-OVC,54,0.9987199807975178,NA,NA,124179,Lincoln (CA),NA,NA,0,0.0012800192024822188,NA,NA,2.4740902181,,NA,1,54
401550453,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,4854,Perkins Stadium,2745,Wisconsin-Whitewater,iii,Wisconsin,37,NA,NA,NA,2744,Wisconsin-Stout,iii,Wisconsin,20,NA,NA,NA,NA,,NA,1,17
401541019,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,4428,Saxon Stadium,2385,Mercyhurst,ii,Pennsylvania State Athletic,28,NA,NA,NA,367,Gannon,ii,Pennsylvania State Athletic,31,NA,NA,NA,NA,,NA,0,-3
401547086,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5836,Chalmers Field,49,Dubuque,iii,American Rivers,41,NA,NA,NA,63,Buena Vista,iii,American Rivers,0,NA,NA,NA,NA,,NA,1,41
401541860,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,4851,Bazemore-Hyder Stadium,2673,Valdosta State,ii,Gulf South,42,NA,NA,NA,2560,Shorter,ii,Gulf South,14,NA,NA,NA,NA,,NA,1,28
401541097,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5834,Deeds Field-Piper Stadium,2171,Denison University,iii,North Coast,35,NA,NA,NA,2748,Wooster,iii,North Coast,31,NA,NA,NA,NA,,NA,1,4
401540062,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3847,Cooper Field,46,Georgetown,fcs,Patriot,18,0.03859717079304497,NA,NA,2142,Colgate,fcs,Patriot,28,0.9614028292069551,NA,NA,3.7040685827,,NA,0,-10
401540448,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3913,Saluki Stadium,79,Southern Illinois,fcs,MVFC,10,0.56098662717927394,NA,NA,2571,South Dakota State,fcs,MVFC,17,0.43901337282072606,NA,NA,4.6005994157,,NA,0,-7
401540128,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3740,Golden Lion Stadium,2029,Arkansas-Pine Bluff,fcs,SWAC,7,0.0016475124787181977,NA,NA,2016,Alcorn State,fcs,SWAC,31,0.9983524875212818,NA,NA,3.6469067274,,NA,0,-24
401544879,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5134,Bearcat Stadium,138,Northwest Missouri St,ii,Mid America,7,NA,NA,NA,90,Pittsburg St,ii,Mid America,28,NA,NA,NA,NA,,NA,0,-21
401544904,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5882,Ralph Stocker Stadium,11,Colorado Mesa,ii,Rocky Mountain,42,NA,NA,NA,2001,Adams State,ii,Rocky Mountain,7,NA,NA,NA,NA,,NA,1,35
401546010,2023,8,regular,2023-10-21T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5782,Mountaineer Bowl,2714,Western Colorado,ii,Rocky Mountain,62,NA,NA,NA,2424,New Mexico Highlands,ii,Rocky Mountain,0,NA,NA,NA,NA,,NA,1,62
401525872,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,51870,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,34,0.27679318478018666,1492,1462,197,Oklahoma State,fbs,Big 12,48,0.7232068152198133,1510,1540,8.3735121412,,NA,0,-14
401532425,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,15171,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,24,0.9795853880697533,1150,1167,2117,Central Michigan,fbs,Mid-American,17,0.02041461193024674,1282,1265,5.0947825017,,NA,1,7
401525532,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,31855,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,21,0.5361051514930277,1497,1502,221,Pittsburgh,fbs,ACC,17,0.46389484850697227,1549,1544,9.6965921512,,NA,1,4
401532426,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,9458,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,20,0.46125717140232336,1405,1413,2199,Eastern Michigan,fbs,Mid-American,13,0.5387428285976766,1381,1373,8.5111190076,,NA,1,7
401520342,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,86769,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,17,0.960290752622201,1470,1474,77,Northwestern,fbs,Big Ten,9,0.03970924737779902,1345,1341,7.1543823323,,NA,1,8
401520341,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,62621,3838,Memorial Stadium,142,Missouri,fbs,SEC,34,0.9987179077887405,1580,1630,2579,South Carolina,fbs,SEC,12,0.0012820922112595223,1549,1499,3.4010820096,,NA,1,22
401520336,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,54205,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,21,0.6516709379680299,1498,1503,275,Wisconsin,fbs,Big Ten,25,0.3483290620319701,1683,1678,6.6974115818,,NA,0,-4
401520333,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,100077,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,34,0.9222522399569928,1966,1989,2633,Tennessee,fbs,SEC,20,0.07774776004300721,1902,1879,5.8723324465,,NA,1,14
401520338,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,69250,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,10,0.08673582273615524,1668,1660,135,Minnesota,fbs,Big Ten,12,0.9132641772638448,1571,1579,9.0122825793,,NA,0,-2
401550328,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5843,W.B. Adams Stadium,366,Ferrum,iii,Old Dominion,28,NA,NA,NA,2258,Guilford College,iii,Old Dominion,0,NA,NA,NA,NA,,NA,1,28
401540571,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,4419,Bob Ford Field,399,UAlbany,fcs,CAA,35,0.9989600166931311,NA,NA,227,Rhode Island,fcs,CAA,10,0.0010399833068689412,NA,NA,3.4512973103,,NA,1,25
401531372,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,30000,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,35,0.9864339713083387,1650,1645,249,North Texas,fbs,American Athletic,28,0.013566028691661347,1384,1389,6.2763799262,,NA,1,7
401520344,2023,8,regular,2023-10-21T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,21704,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,21,0.442122378530048,1192,1187,58,South Florida,fbs,American Athletic,24,0.557877621469952,1178,1183,9.079517499,,NA,0,-3
